,level_0,index,grid_index,OPCINA,Mjesna_zaj,WKT,area,Gross_floor_A_heated_m2,total_heat_demand_kWh_realni_2021_schedule,CO2_emissions_realni_2021_schedule,PM2.5_emissions_realni_2021_schedule,NOx_emissions_realni_2021_schedule,SO2_emissions_realni_2021_schedule,total_heat_demand_MWh_realni_2021_schedule,total_heat_demand_kWh/m2_realni_2021_schedule
1853,1853,1853,65423,ILIDŽA,Lužani,"POLYGON ((2035991.7263781778 5439195.850859159, 2035991.7263781778 5439395.850859159, 2036191.7263781778 5439395.850859159, 2036191.7263781778 5439195.850859159, 2035991.7263781778 5439195.850859159))",40000.0,2791.8327725778618,317430.553612774,0.0661857692836631,0.0004572923196927457,0.00014528179823959262,0.0001290804259082364,317.430553612774,113.69970176246333
1854,1854,1854,65424,ILIDŽA,Vreoca,"POLYGON ((2036191.7263781778 5439195.850859159, 2036191.7263781778 5439395.850859159, 2036391.7263781778 5439395.850859159, 2036391.7263781778 5439195.850859159, 2036191.7263781778 5439195.850859159))",40000.0,8595.145978564324,845100.7438493253,0.29033884299561835,0.0005623039672087351,0.0004453140959535099,0.000995615173128392,845.1007438493253,98.32302394362421
1855,1855,1855,65425,ILIDŽA,Vreoca,"POLYGON ((2036391.7263781778 5439195.850859159, 2036391.7263781778 5439395.850859159, 2036591.7263781778 5439395.850859159, 2036591.7263781778 5439195.850859159, 2036391.7263781778 5439195.850859159))",40000.0,16822.119222629557,1385473.1870784902,0.34735593112832724,0.0014821259220937529,0.000640785120312789,0.0013105304181906504,1385.4731870784901,82.36020496244701
1856,1856,1856,65426,ILIDŽA,Vreoca,"POLYGON ((2036591.7263781778 5439195.850859159, 2036591.7263781778 5439395.850859159, 2036791.7263781778 5439395.850859159, 2036791.7263781778 5439195.850859159, 2036591.7263781778 5439195.850859159))",40000.0,13514.660575654856,2141977.59292498,0.8338251777939358,0.00036106102051836926,0.0011155884184267074,0.0014910652220906987,2141.97759292498,158.49288858822783
1857,1857,1857,65427,ILIDŽA,Vreoca,"POLYGON ((2036791.7263781778 5439195.850859159, 2036791.7263781778 5439395.850859159, 2036991.7263781778 5439395.850859159, 2036991.7263781778 5439195.850859159, 2036791.7263781778 5439195.850859159))",40000.0,6383.4704402875695,1158755.7421009068,0.4827308259058321,5.0375020050534303e-05,0.000624816042645829,0.000984142730797537,1158.755742100907,181.524415745349
1858,1858,1858,65428,ILIDŽA,Vreoca,"POLYGON ((2036991.7263781778 5439195.850859159, 2036991.7263781778 5439395.850859159, 2037191.7263781778 5439395.850859159, 2037191.7263781778 5439195.850859159, 2036991.7263781778 5439195.850859159))",40000.0,16713.18510927038,1457989.9960904105,0.5856687572674503,9.379194092147528e-05,0.0007624214273397064,0.0010520720633526576,1457.9899960904104,87.23591503104339
1859,1859,1859,65429,ILIDŽA,Ilidža Centar,"POLYGON ((2037191.7263781778 5439195.850859159, 2037191.7263781778 5439395.850859159, 2037391.7263781778 5439395.850859159, 2037391.7263781778 5439195.850859159, 2037191.7263781778 5439195.850859159))",40000.0,8327.843842812192,426042.8011136334,0.175429388693849,6.7664994819810705e-06,0.0002255501915772127,0.00031577039351480407,426.04280111363335,51.158836447366056
1860,1860,1860,65430,ILIDŽA,Ilidža Centar,"POLYGON ((2037391.7263781778 5439195.850859159, 2037391.7263781778 5439395.850859159, 2037591.7263781778 5439395.850859159, 2037591.7263781778 5439195.850859159, 2037391.7263781778 5439195.850859159))",40000.0,2442.545100405539,248207.5190239339,0.06930091272957098,5.103035709671714e-07,8.27824602886627e-05,1.5876083096387662e-06,248.20751902393388,101.61839754063239
1861,1861,1861,65431,ILIDŽA,Ilidža Centar,"POLYGON ((2037591.7263781778 5439195.850859159, 2037591.7263781778 5439395.850859159, 2037791.7263781778 5439395.850859159, 2037791.7263781778 5439195.850859159, 2037591.7263781778 5439195.850859159))",40000.0,14481.008862314688,1654718.0783575831,0.5962905952212516,2.7378997644853425e-05,0.0007519036984811252,0.0007600387143563562,1654.7180783575832,114.26814900057234
1862,1862,1862,65432,ILIDŽA,Ilidža Centar,"POLYGON ((2037791.7263781778 5439195.850859159, 2037791.7263781778 5439395.850859159, 2037991.7263781778 5439395.850859159, 2037991.7263781778 5439195.850859159, 2037791.7263781778 5439195.850859159))",40000.0,20864.37208944476,2539549.6024849787,0.7476347345636114,3.7508566964931445e-05,0.0009084946927816997,0.00024459355923762033,2539.549602484979,121.71703953505177
1863,1863,1863,65433,ILIDŽA,Ilidža Centar,"POLYGON ((2037991.7263781778 5439195.850859159, 2037991.7263781778 5439395.850859159, 2038191.7263781778 5439395.850859159, 2038191.7263781778 5439195.850859159, 2037991.7263781778 5439195.850859159))",40000.0,5284.449224717299,901893.7329199839,0.33572015114328707,1.0605902077137685e-05,0.00042479139464869284,0.00047086136233029347,901.8937329199839,170.66939137223562
1864,1864,1864,65434,ILIDŽA,Butmir,"POLYGON ((2038191.7263781778 5439195.850859159, 2038191.7263781778 5439395.850859159, 2038391.7263781778 5439395.850859159, 2038391.7263781778 5439195.850859159, 2038191.7263781778 5439195.850859159))",40000.0,9602.614211636544,1336721.6335183806,0.5526562447480707,3.403585988125701e-05,0.000712221268200193,0.0010409290045818875,1336.7216335183807,139.20392968599404
1865,1865,1865,65435,ILIDŽA,Ilidža Centar,"POLYGON ((2038391.7263781778 5439195.850859159, 2038391.7263781778 5439395.850859159, 2038591.7263781778 5439395.850859159, 2038591.7263781778 5439195.850859159, 2038391.7263781778 5439195.850859159))",40000.0,4422.14470269965,752512.3478474523,0.24474296936998888,0.0003825167810665457,0.00036092048296769533,0.00044113614954406096,752.5123478474522,170.16909179567446
1866,1866,1866,65440,ILIDŽA,Stup II,"POLYGON ((2039391.7263781778 5439195.850859159, 2039391.7263781778 5439395.850859159, 2039591.7263781778 5439395.850859159, 2039591.7263781778 5439195.850859159, 2039391.7263781778 5439195.850859159))",40000.0,1238.1822947675273,132244.36092855476,0.013717962784144735,0.00022037955889800707,4.672211872895483e-05,7.177430711063658e-05,132.24436092855476,106.80524304652899
1867,1867,1867,65441,ILIDŽA,Stup II,"POLYGON ((2039591.7263781778 5439195.850859159, 2039591.7263781778 5439395.850859159, 2039791.7263781778 5439395.850859159, 2039791.7263781778 5439195.850859159, 2039591.7263781778 5439195.850859159))",40000.0,3789.4780549836473,379527.7382691781,0.09575070314392324,0.0007119618180707784,0.00021668726999632553,0.0007073864257213718,379.5277382691781,100.15303763800681
1868,1868,1868,65442,ILIDŽA,Stup II,"POLYGON ((2039791.7263781778 5439195.850859159, 2039791.7263781778 5439395.850859159, 2039991.7263781778 5439395.850859159, 2039991.7263781778 5439195.850859159, 2039791.7263781778 5439195.850859159))",40000.0,9345.327134864192,864383.8923150895,0.1140128521058686,0.0014555627936746222,0.00033851277180195114,0.0006904711056965863,864.3838923150894,92.49370084546011
1869,1869,1869,65443,ILIDŽA,Stup II,"POLYGON ((2039991.7263781778 5439195.850859159, 2039991.7263781778 5439395.850859159, 2040191.7263781778 5439395.850859159, 2040191.7263781778 5439195.850859159, 2039991.7263781778 5439195.850859159))",40000.0,10581.426270627622,1212571.2474116972,0.2196635686738997,0.0023951273913731404,0.0005979983874433946,0.0014325297085949781,1212.5712474116972,114.59431048322895
1870,1870,1870,65444,ILIDŽA,Stup II,"POLYGON ((2040191.7263781778 5439195.850859159, 2040191.7263781778 5439395.850859159, 2040391.7263781778 5439395.850859159, 2040391.7263781778 5439195.850859159, 2040191.7263781778 5439195.850859159))",40000.0,9802.331351963487,1164856.6732531895,0.2593573595428871,0.0018914355225286546,0.0005820619301238643,0.0018226760601785248,1164.8566732531897,118.83465590253275
1871,1871,1871,65445,ILIDŽA,Stup II,"POLYGON ((2040391.7263781778 5439195.850859159, 2040391.7263781778 5439395.850859159, 2040591.7263781778 5439395.850859159, 2040591.7263781778 5439195.850859159, 2040391.7263781778 5439195.850859159))",40000.0,4714.915309280652,505771.65618371643,0.10176492056087319,0.0007698098526222732,0.00023212565104421042,0.0004620789851806478,505.7716561837164,107.27057073287735
1872,1872,1872,65446,NOVI GRAD,Dobrinja A,"POLYGON ((2040591.7263781778 5439195.850859159, 2040591.7263781778 5439395.850859159, 2040791.7263781778 5439395.850859159, 2040791.7263781778 5439195.850859159, 2040591.7263781778 5439195.850859159))",40000.0,9191.348639120786,1368521.3676643863,0.5255200541642526,0.00027967657926618767,0.0007100006636951131,0.0009381927639095026,1368.5213676643862,148.89233576013004
1873,1873,1873,65447,NOVI GRAD,Dobrinja A,"POLYGON ((2040791.7263781778 5439195.850859159, 2040791.7263781778 5439395.850859159, 2040991.7263781778 5439395.850859159, 2040991.7263781778 5439195.850859159, 2040791.7263781778 5439195.850859159))",40000.0,10357.089514339366,1404667.8224965506,0.2732143978202642,0.0023252916222944735,0.0006574259303405061,0.0012272902566091714,1404.6678224965506,135.62379861174236
1874,1874,1874,65448,NOVI GRAD,Dobrinja A,"POLYGON ((2040991.7263781778 5439195.850859159, 2040991.7263781778 5439395.850859159, 2041191.7263781778 5439395.850859159, 2041191.7263781778 5439195.850859159, 2040991.7263781778 5439195.850859159))",40000.0,9315.588377918586,796809.4896964758,0.17295495940085934,0.0011809180846886608,0.00037772427979781303,0.0005316941610155506,796.8094896964758,85.53506846494109
1875,1875,1875,65449,NOVI GRAD,Dobrinja A,"POLYGON ((2041191.7263781778 5439195.850859159, 2041191.7263781778 5439395.850859159, 2041391.7263781778 5439395.850859159, 2041391.7263781778 5439195.850859159, 2041191.7263781778 5439195.850859159))",40000.0,12854.124972652564,1173422.3681149175,0.4416498318320466,0.0009626112421627972,0.0006925980453312482,0.002046504899188706,1173.4223681149174,91.28761161194555
1876,1876,1876,65450,NOVI GRAD,Dobrinja A,"POLYGON ((2041391.7263781778 5439195.850859159, 2041391.7263781778 5439395.850859159, 2041591.7263781778 5439395.850859159, 2041591.7263781778 5439195.850859159, 2041391.7263781778 5439195.850859159))",40000.0,8088.780082493443,978890.4641455758,0.30962797952543364,0.0011026360083891563,0.0005421422447764008,0.0015604233452172164,978.8904641455757,121.01830611814873
1877,1877,1877,65451,NOVI GRAD,Dobrinja A,"POLYGON ((2041591.7263781778 5439195.850859159, 2041591.7263781778 5439395.850859159, 2041791.7263781778 5439395.850859159, 2041791.7263781778 5439195.850859159, 2041591.7263781778 5439195.850859159))",40000.0,6867.037232860844,682548.0283765359,0.2818348347983255,0.00023395352177417182,0.0003917511604675041,0.0009320026513006261,682.5480283765359,99.39483437054014
1878,1878,1878,65452,NOVI GRAD,Dobrinja A,"POLYGON ((2041791.7263781778 5439195.850859159, 2041791.7263781778 5439395.850859159, 2041991.7263781778 5439395.850859159, 2041991.7263781778 5439195.850859159, 2041791.7263781778 5439195.850859159))",40000.0,8486.515952294909,890708.991272075,0.2578910578292761,0.0010317772255950997,0.00046664781910072555,0.0010219964287447952,890.708991272075,104.95579060700534
1879,1879,1879,65453,NOVI GRAD,Dobrinja D,"POLYGON ((2041991.7263781778 5439195.850859159, 2041991.7263781778 5439395.850859159, 2042191.7263781778 5439395.850859159, 2042191.7263781778 5439195.850859159, 2041991.7263781778 5439195.850859159))",40000.0,7580.234472425989,825614.3109492117,0.2760539046788708,6.447133807358288e-06,0.0003426522851028219,0.00025769659988955163,825.6143109492117,108.91672466761848
1880,1880,1880,65454,NOVI GRAD,Dobrinja D,"POLYGON ((2042191.7263781778 5439195.850859159, 2042191.7263781778 5439395.850859159, 2042391.7263781778 5439395.850859159, 2042391.7263781778 5439195.850859159, 2042191.7263781778 5439195.850859159))",40000.0,5477.367553070677,373810.2189258604,0.10436988154538904,7.685371109305219e-07,0.00012467361877438704,2.391000128152268e-06,373.8102189258604,68.24632732859017
1881,1881,1881,65455,NOVI GRAD,Dobrinja D,"POLYGON ((2042391.7263781778 5439195.850859159, 2042391.7263781778 5439395.850859159, 2042591.7263781778 5439395.850859159, 2042591.7263781778 5439195.850859159, 2042391.7263781778 5439195.850859159))",40000.0,13297.516072899203,1238062.2415930578,0.3718165701788969,5.272153476418338e-06,0.00045155177797159113,0.0001528279910275367,1238.062241593058,93.10477496742955
1882,1882,1882,65456,NOVI GRAD,Dobrinja D,"POLYGON ((2042591.7263781778 5439195.850859159, 2042591.7263781778 5439395.850859159, 2042791.7263781778 5439395.850859159, 2042791.7263781778 5439195.850859159, 2042591.7263781778 5439195.850859159))",40000.0,20436.347257501948,1700520.6756149516,0.47479478220101445,3.4961945418991887e-06,0.0005671596326039191,1.0877030502281022e-05,1700.5206756149516,83.2105979697869
1883,1883,1883,65457,NOVI GRAD,Dobrinja D,"POLYGON ((2042791.7263781778 5439195.850859159, 2042791.7263781778 5439395.850859159, 2042991.7263781778 5439395.850859159, 2042991.7263781778 5439195.850859159, 2042791.7263781778 5439195.850859159))",40000.0,17486.35017702199,1300097.0256128437,0.38030300929328886,4.478284452689258e-06,0.0004591874327160472,0.00010425791385788112,1300.0970256128437,74.3492502695755
1884,1884,1884,65458,NOVI GRAD,Dobrinja C,"POLYGON ((2042991.7263781778 5439195.850859159, 2042991.7263781778 5439395.850859159, 2043191.7263781778 5439395.850859159, 2043191.7263781778 5439195.850859159, 2042991.7263781778 5439195.850859159))",40000.0,3495.692713647697,429069.3287729283,0.17432237264817943,0.00014529141704406674,0.0002373436910379194,0.0007216875147916593,429.06932877292826,122.74228998955735
1885,1885,1885,65459,NOVI GRAD,Dobrinja D,"POLYGON ((2043191.7263781778 5439195.850859159, 2043191.7263781778 5439395.850859159, 2043391.7263781778 5439395.850859159, 2043391.7263781778 5439195.850859159, 2043191.7263781778 5439195.850859159))",40000.0,2246.6014857652667,293974.4516789633,0.08682830883525805,0.00028490516749997077,0.00014886020956535818,0.0002918036735154483,293.9744516789633,130.85295880983801
1886,1886,1886,65460,NOVI GRAD,Dobrinja D,"POLYGON ((2043391.7263781778 5439195.850859159, 2043391.7263781778 5439395.850859159, 2043591.7263781778 5439395.850859159, 2043591.7263781778 5439195.850859159, 2043391.7263781778 5439195.850859159))",40000.0,2524.555980453029,289645.4509050704,0.07234626048047807,0.00039215896940035657,0.00014452085859880043,0.00023314674387427714,289.6454509050704,114.73124507743886
1887,1887,1887,65461,NOVI GRAD,Dobrinja D,"POLYGON ((2043591.7263781778 5439195.850859159, 2043591.7263781778 5439395.850859159, 2043791.7263781778 5439395.850859159, 2043791.7263781778 5439195.850859159, 2043591.7263781778 5439195.850859159))",40000.0,682.8577033244355,108030.73934403408,0.026638600826621082,0.00012287990280483192,5.03789435434086e-05,4.4315312231773515e-05,108.03073934403409,158.20388174299782
1888,1888,1888,65511,STARI GRAD,Širokača,"POLYGON ((2053591.7263781778 5439195.850859159, 2053591.7263781778 5439395.850859159, 2053791.7263781778 5439395.850859159, 2053791.7263781778 5439195.850859159, 2053591.7263781778 5439195.850859159))",40000.0,294.0473813000224,38247.81451503442,0.007800926990476513,7.907198812317157e-05,2.044393617090996e-05,5.236891889213503e-05,38.24781451503442,130.07364441042043
1889,1889,1889,65679,HADŽIĆI,Mokrine,"POLYGON ((2017391.7263781778 5439395.850859159, 2017391.7263781778 5439595.850859159, 2017591.7263781778 5439595.850859159, 2017591.7263781778 5439395.850859159, 2017391.7263781778 5439395.850859159))",40000.0,272.5996211356034,45152.94063784927,0.018592387321467348,7.171282994039829e-07,2.390429878059386e-05,3.346603157310807e-05,45.15294063784928,165.63831031660956
1890,1890,1890,65680,HADŽIĆI,Mokrine,"POLYGON ((2017591.7263781778 5439395.850859159, 2017591.7263781778 5439595.850859159, 2017791.7263781778 5439595.850859159, 2017791.7263781778 5439395.850859159, 2017591.7263781778 5439395.850859159))",40000.0,124.59040974820124,35746.52443795424,0.01471915712151057,5.677336607021501e-07,1.8924472879544428e-05,2.6494272545045862e-05,35.74652443795424,286.9123274431669
1891,1891,1891,65682,HADŽIĆI,Mokrine,"POLYGON ((2017991.7263781778 5439395.850859159, 2017991.7263781778 5439595.850859159, 2018191.7263781778 5439595.850859159, 2018191.7263781778 5439395.850859159, 2017991.7263781778 5439395.850859159))",40000.0,260.1355227560925,68224.5460975081,0.02633976598253204,1.29842513475253e-05,3.5449374261203116e-05,4.7054293151571466e-05,68.2245460975081,262.26539680040776
1892,1892,1892,65688,HADŽIĆI,Drozgometva,"POLYGON ((2019191.7263781778 5439395.850859159, 2019191.7263781778 5439595.850859159, 2019391.7263781778 5439595.850859159, 2019391.7263781778 5439395.850859159, 2019191.7263781778 5439395.850859159))",40000.0,84.98686115466035,11225.211636471457,0.000776831255119132,2.6287752160479992e-05,4.4745169562359954e-06,6.152456930668219e-07,11.225211636471457,132.08172985755587
1893,1893,1893,65689,HADŽIĆI,Drozgometva,"POLYGON ((2019391.7263781778 5439395.850859159, 2019391.7263781778 5439595.850859159, 2019591.7263781778 5439595.850859159, 2019591.7263781778 5439395.850859159, 2019391.7263781778 5439395.850859159))",40000.0,252.63852985545287,49964.650002862,0.005982850679873078,5.268560321166977e-05,1.4625354510111347e-05,4.215177894067585e-05,49.964650002862,197.77129811295717
1894,1894,1894,65702,HADŽIĆI,Drozgometva,"POLYGON ((2021991.7263781778 5439395.850859159, 2021991.7263781778 5439595.850859159, 2022191.7263781778 5439595.850859159, 2022191.7263781778 5439395.850859159, 2021991.7263781778 5439395.850859159))",40000.0,174.66566484376355,21586.809862358954,0.0014938968762878172,5.055305200245437e-05,8.604786251542776e-06,1.1831573626386934e-06,21.586809862358955,123.58931494445751
